cip_year,project_type,source_page,department,project_name,project_id,start_year,end_year,address_location,previous_appropriations,project_total,project_description,project_justification,unidentified_funding,year_2023,year_2024,year_2025,year_2026,year_2027,year_2028
2022,Trans - Roadway - Enhance/Scape/Medians,395,Transportation,Balboa Avenue Corridor Improvements,S00831,,,Council District: 2 6; Community Plan: Clairemont Mesa; Kearny Mesa,3143986,3143987,"This project provides improvements to Balboa Avenue (formerly known as State Route 274). The project is located between Interstate 5 and Interstate 805. The project will provide new sidewalks, improvements to curb ramps and medians, modification of existing traffic signals, bicycle facility improvements, and traffic calming measures through the corridor. The sidewalk improvement between Mount Culebra Avenue and Mount Everest Boulevard, and the addition of new Pedestrian Countdown Timers at various intersections between Interstate 5 and Interstate 805 have been completed. The second phase of improvements will consist of traffic signal modifications, landscaping of existing median, and various pedestrian improvements.",This project is funded by a State contribution agreement as part of the relinquishment of State Route 274 to the City of San Diego.,0,0,0,0,0,0,0
2022,Trans - Bicycle Facilities (All Class.),396,Transportation,Bicycle Facilities,AIA00001,2023,2027,Council District: Citywide; Community Plan: Citywide,26189236,146168671,"This annual allocation provides for the installation of bike facilities including Class I, Class II, Class III, and Class IV bike facilities that are capital in nature, throughout the City.",This project will provide funding for various capital bike facilities.,104879435,7100000,2000000,2000000,2000000,2000000,0
2022,Trans - Roadway - GRails/BRails/Safety,397,Transportation,Bridge Rehabilitation,AIE00001,2024,2028,Council District: Citywide; Community Plan: Citywide,7262737,163663153,"This annual allocation provides for the widening, replacement, or retrofitting of miscellaneous bridge rehabilitation projects.",This project maintains an ongoing program to promote safety on City bridges. Funding is provided on an on-going basis.,148039989,0,217706,892305,200000,200000,6850416
2022,Trans - Roadway,398,Transportation,Bus Stop Improvements,AID00007,2024,2026,Council District: Citywide; Community Plan: Citywide,4942,574942,This annual allocation will provide for the installation of improvements such as bus pads and sidewalks near bus stops citywide. This project is funded by the City's share of bus stop advertising revenue. Funding for the project was provided per terms of an agreement with San Diego Metropolitan Transit System (MTS) in Fiscal Years 2010 through 2015. This agreement was extended through Fiscal Year 2024.,"Pavement at bus stops may be damaged by rippling and potholing caused by friction from bus tires when buses decelerate, accelerate, or turn. This project provides for replacing paving at bus stops with stronger pavement sections. This extends pavement life and reduces maintenance costs. Also, this project may include sidewalk betterments at bus stops that improve access and bus passenger loading area.",0,0,190000,190000,190000,0,0
2022,Trans - Roadway,399,Transportation,Camino Del Sur Widening - North,RD21005,,,Council District: 5; Community Plan: Torrey Highlands,3017572,3017572,This project provides for the design and construction of Camino Del Sur North as a 4/6 lane major/urban road from SR-56/Torrey Santa Fe to Carmel Mountain Road. This is project T-3.1B in the Torrey Highlands Public Facilities Financing Plan.,This project implements the Torrey Highlands Subarea Plan and associated Transportation Phasing Plan.,0,0,0,0,0,0,0
2022,Trans - Roadway,400,Transportation,Camino Del Sur Widening - South,RD21004,,,Council District: 5; Community Plan: Torrey Highlands; Rancho Penasquitos,3175318,3175319,"This project provides for the design and construction of Camino Del Sur South as a two-lane modified collector street from Carmel Mountain Road to approximately 1,600 feet north of Park Village Road. The project includes a traffic signal or roundabout with sound attenuation, if warranted, at the Camino Del Sur/Dormouse intersection. This is project T-3.1A in the Torrey Highlands Public Facilities Financing Plan, and project T-4B in the Rancho Peñasquitos Public Facilities Financing Plan.","This project implements the Torrey Highlands Subarea Plan, Rancho Peñasquitos Community Plan, and associated Transportation Phasing Plans.",0,0,0,0,0,0,0
2022,Trans - Roadway,401,Transportation,Carmel Mountain Road Widening,RD21006,,,Council District: 5; Community Plan: Torrey Highlands,1673150,1673151,"This project provides for the design and construction of Carmel Mountain Road as a four-lane major street, complete with median improvements from Camino Del Sur to the existing terminus of the road in Rancho Peñasquitos. This widening was divided into four phases. Three phases have been completed. The final phase is the widening from Via Panacea south to Camino Del Sur. This is project T-5.2 in the Torrey Highlands Public Facilities Financing Plan.",This project implements the Torrey Highlands Subarea Plan and associated Transportation Phasing Plan.,0,0,0,0,0,0,0
2022,Trans - Bridge - Vehicular,402,Transportation,Carroll Cyn Rd,S00841,,,Council District: 1 6; Community Plan: Mira Mesa; Torrey Pines,20768152,20768153,"This project provides for a modified four-lane collector street from Sorrento Valley Road, under Interstate 805, to Scranton Road as part of a joint project with Caltrans. Carroll Canyon Road will include Class II bike lanes and direct access ramps onto Interstate 805 from Carroll Canyon Road to the Interstate 5 interchange. This is project T-29 in the Mira Mesa Public Facilities Financing Plan.","The Carroll Canyon Road extension project is necessary according to the community plan and the average daily trip forecast of 25,000 vehicles per day. Currently, there is no roadway and the traffic is pushed to Mira Mesa Boulevard, which is over capacity. This project will improve traffic circulation in the area.",0,0,0,0,0,0,0
2022,Trans - Ped Fac - Sidewalks,403,Transportation,City Heights Pedestrian Improvements,S15044,,,Council District: 9; Community Plan: Mid-City: City Heights,3468672,3568672,"This project will remove, replace and install new sidewalks, curbs, gutters, and pedestrian ramps. New streetlights will be installed as needed. Streets impacted by construction will be repaved. The City Heights Pedestrian Improvement Projects includes improvement projects in the Colina Del Sol area and on East Euclid Avenue.","This project will advance the visions and goals of the community by improving public safety by providing streetlights, improving walkability by installing sidewalks, curbs, gutters, street improvements, and ADA pedestrian ramps and providing essential capital improvements for an area with a high percentage of low and moderate-income families, as well as, disabled persons who rely heavily on walking as a means of travel, while helping to develop a cohesive and attractive walking system that provides links within the area and to surrounding neighborhoods.",100000,0,0,0,0,0,0
2022,Trans - Ped Fac - Sidewalks,404,Transportation,City Heights Sidewalks and Streetlights,S19005,,,Council District: 9; Community Plan: Mid-City: City Heights,999999,3600000,"The City Heights Sidewalks and Streetlights project will provide for hardscape improvements along East Euclid Avenue between Dwight Street to just south of Myrtle Avenue. The project will remove, replace and install new sidewalks, curbs, gutters and pedestrian ramps. New streetlights will be installed as needed. Streets impacted by construction will be repaved.","This project will improve public safety by providing streetlights; improving walkability by installing sidewalks, curbs, gutters, street improvements, and ADA pedestrian ramps; providing essential capital improvements for the area.",2600000,0,0,0,0,0,0
2022,Trans - Bicycle Facilities (All Class.),405,Transportation,Coastal Rail Trail,S00951,2024,2024,Council District: 1; Community Plan: La Jolla; University,13810779,23510780,"This project is the Gilman Drive segment of the regional 40-mile bicycle corridor. The proposed alignment will follow Gilman Drive between La Jolla Village Drive and Interstate 5, installing a one-way protected cycle-track in each direction and a continuous sidewalk on the west side of the road.","This project is part of a larger multi-jurisdictional project, which proposes a bikeway along the coast in the cities of Oceanside, Encinitas, Solana Beach, Carlsbad, Del Mar, and San Diego. It is intended to provide regional connectivity for both commuting bicyclists and recreational activities.",0,0,9700000,0,0,0,0
2022,Trans - Roadway,406,Transportation,Del Sol Boulevard-Central,S00858,,,Council District: 8; Community Plan: Otay Mesa,5429193,5429194,"This project provides for construction of the central section of Del Sol Boulevard from the eastern boundary of Palm Ridge through the Multiple Species Conservation Program (MSCP) open space, and along the frontage of the proposed community park, elementary, and middle school site. The roadway will consist of 800 linear feet of a two-lane collector street and 2,000 linear feet of a four-lane collector street. Phase I will construct approximately 1,000 linear feet of new road west of Surfcrest Drive along the frontage of the new school. Phase II of this project will be constructed in a new project.","The transportation element of the Otay Mesa Community Plan suggests that an integrated transportation network will provide mobility and accessibility for the residents and business travelers to, from, and through the community. See companion projects T-4.1 and T-4.2 in the Otay Mesa Public Facilities Financing Plan.",0,0,0,0,0,0,0
2022,Trans - Bridge - Vehicular,407,Transportation,El Camino Real to ViaDeLaValle (1/2 mile),S00856,2023,2023,Council District: 1; Community Plan: N Cty Future Urbanizing Area - Subarea 2,14688796,61787000,This project provides for replacing the existing two-lane bridge with a four-lane bridge and widening the existing two-lane roadway to a modified four-lane major road. This project will also provide for improvements on eastbound Via de la Valle as far as northbound El Camino Real.,"This project will replace the existing bridge and modify the segment of El Camino Real between Via de la Valle and San Dieguito Road in order to ensure a structurally sound bridge over the San Dieguito River, alleviate problems associated with high flood events, improve pedestrian and vehicular access to nearby coastal and recreational resources, relieve traffic congestion, and improve consistency with the adopted land-use plan for the project area.",13187838,33910365,0,0,0,0,0
2022,Trans - Bridge - Vehicular,408,Transportation,Genesee Avenue Widen I-5 Crossing,S00839,,,Council District: 1; Community Plan: University,22617666,22617667,"This project provides for widening Genesee Avenue to six lanes plus dual turn lanes and replacing the existing Genesee Avenue overcrossing with a higher, wider (124-foot) structure and the modification of the existing ramps. The environmental document will also clear additional Interstate 5 Corridor improvements including auxiliary lanes on both sides of the freeway, north and south of Genesee Avenue, and the replacement of the Voight Drive Overcrossing.",This project is needed to improve traffic flow. It is included in the Council- approved North University City Public Facilities Financing Plan (PFFP) as Project Number 24.,0,0,0,0,0,0,0
2022,Trans - Bridge - Vehicular,409,Transportation,Georgia Street Bridge Improvements,S00863,,,Council District: 3; Community Plan: Greater North Park,16700588,16700588,This project provides for seismic and structural improvements of the bridge and the adjacent retaining walls.,This bridge has severe spalling due to age and has severe height limitations which need to be corrected. Trucks continue to hit the low arches of the bridge.,0,0,0,0,0,0,0
2022,Trans - Roadway - GRails/BRails/Safety,410,Transportation,Guard Rails,AIE00002,2023,2023,Council District: Citywide; Community Plan: Citywide,1271053,2771054,This annual allocation provides for installing new and replacing old guard rails along streets where needed.,The City maintains an ongoing program to promote safety within the public right-of-way. Analysis of accident patterns at a particular location will occasionally show that some minor improvements in the area would help to reduce the number and/or severity of accidents. This annual allocation provides the flexibility necessary for timely initiation of such improvements.,1218700,281300,0,0,0,0,0
2022,Trans - Signals - Traffic Signals,411,Transportation,Install T/S Interconnect Systems,AIL00002,2024,2027,Council District: Citywide; Community Plan: Citywide,10194375,143211376,"This annual allocation provides for the installation of, and modifications to, traffic signal interconnect systems citywide.",This project provides for increased traffic signal coordination which will reduce traffic congestion.,132617000,0,100000,100000,100000,100000,0
2022,Trans - Roadway - Street Lighting,412,Transportation,Installation of City Owned Street Lights,AIH00001,2023,2027,Council District: Citywide; Community Plan: Citywide,9661142,278245142,"This annual allocation provides for the installation of new streetlights, and the replacement of existing streetlights, where needed.","Additional streetlights will increase the level of lighting for motorists, bicyclists, and pedestrians on public streets.",264858900,2925100,200000,200000,200000,200000,0
2022,Trans - Bicycle Facilities (All Class.),413,Transportation,Interstate 5 Underpass-Bikeway,S00982,,,Council District: 1; Community Plan: Carmel Valley,2250000,2250000,"This project will link two existing bike/pedestrian paths: the regional bike connection that runs parallel to State Route 56 corridor and the Sorrento Valley Road multi- use bike/pedestrian path; and will pass under Interstate 5, just south of the Carmel Mountain Road interchange.","Currently, cyclists and pedestrians must use the shoulders of Carmel Valley Road to access the west side of Interstate 5. High traffic volumes coupled with commercial driveways and freeway ramps make it difficult for pedestrians and cyclists to travel from one side of the freeway to the other.",0,0,0,0,0,0,0
2022,Trans - Bridge - Vehicular,414,Transportation,La Jolla Village Drive-I-805 Ramps,S00857,,,Council District: 1; Community Plan: University,23974535,23974536,"This project converts the existing La Jolla Village Drive/Interstate 805 full cloverleaf interchange configuration to a partial cloverleaf configuration, including widening the overpass structure and approaches to provide three through lanes with an auxiliary lane in each direction. The project also provides for widening La Jolla Village Drive to eight lanes and constructing three lanes to the southbound on-ramp. Bike lanes will be included.",This project is needed to improve traffic circulation and safety in the University community per the North University City Public Facilities Financing Plan - Project C.,0,0,0,0,0,0,0
2022,Trans - Roadway,415,Transportation,La Media Improv-Siempre Viva to Truck Rte,S22006,2023,2023,Council District: 8; Community Plan: Otay Mesa,1120182,17602031,"This project will improve La Media Road from Siempre Viva to the Otay Truck Route to a three-lane facility with two southbound truck route lanes as well as one northbound lane for Customs and Border Protection vehicles. Additional project improvements include sidewalk, curb and gutters, streetlights, and curb ramps. This project was converted from B19020 (AIK00001 - New Walkways) in Fiscal Year 2022.",La Media Road is part of the designated Truck Route for the Otay Mesa Port of Entry. These improvements are needed to accommodate future development and future truck traffic.,15231849,1250000,0,0,0,0,0
2022,Trans - Roads/Widening/Reconfiguration,416,Transportation,La Media Road Improvements,S15018,2023,2023,Council District: 8; Community Plan: Otay Mesa,24672380,54317250,"This project will widen La Media Road between SR-905 to Siempre Viva Road. La Media Road will be widened to a six-lane primary arterial from SR-905 to Airway Road, a five- lane major between Airway Road and Siempre Viva Road with three southbound lanes and two northbound lanes. This project will also improve drainage at the intersection of La Media Road and Airway Road. This project may be built in phases, which will be determined by design and funding at a later date. Improvements from Siempre Viva to Otay Truck Route will be constructed under a different project.",La Media Road is part of the designated Truck Route for the Otay Mesa Port of Entry. These improvements are needed to accommodate future development and future truck traffic.,0,29644869,0,0,0,0,0
2022,Trans - Ped Fac - Sidewalks,417,Transportation,Market St-Euclid to Pitta-Improvements,S16022,,,Council District: 4; Community Plan: Southeastern (Encanto Neighborhoods),592499,5569100,"This project provides for sidewalks, curb ramps, bicycle facility improvements, and additional streetlights on Market Street between Euclid Avenue and Pitta Street.",Improvements are needed on Market Street between Euclid Avenue and Pitta Street to enhance safety for bicycles and pedestrians. The project location is close to Malcolm X Library and Elementary Institute of Science.,4976600,0,0,0,0,0,0
2022,Trans - Roadway - Enhance/Scape/Medians,418,Transportation,Market Street-47th to Euclid-Complete Street,S16061,,,Council District: 4; Community Plan: Southeastern (Encanto Neighborhoods),10855083,10855084,"This project provides pedestrian and bicycle focused infrastructure improvements to portions of three auto-oriented streets, including: Euclid Avenue, between Naranja Street and Guymon Street; Market Street, from 47th Street to east of Euclid Avenue; and Guymon Street in front of Horton Elementary School.",The purpose of this project is to increase the safety of children walking and cycling to school at Horton Elementary and Millennial Tech Middle School and make it more likely for community residents and visitors to choose walking or cycling as their mode of transportation within the community to access various destinations.,0,0,0,0,0,0,0
2022,Trans - Roadway - Enhance/Scape/Medians,419,Transportation,Median Installation,AIG00001,2023,2027,Council District: Citywide; Community Plan: Citywide,9159227,33526228,"This annual allocation provides for the installation and improvements of medians, traffic circles, and roundabouts citywide.","This project provides for safety improvements where medians, traffic circles, and roundabouts are warranted.",12192000,8175000,1000000,1000000,1000000,1000000,0
2022,Trans - Roadway,420,Transportation,Miramar Road-I-805 Easterly Ramps,S00880,,,Council District: 1; Community Plan: University,8919072,11429930,This two-phase project provides for widening Miramar Road to eight lanes from the Interstate 805 easterly on and off-ramps to 300 feet east of Eastgate Mall. It includes dual left-turn lanes at Eastgate Mall. Phase I constructed road improvements west of Eastgate Mall. Phase II will construct an exclusive right turn lane on westbound Miramar Road approaching Eastgate Mall and an exclusive right turn lane on southbound Eastgate Mall.,This project is needed to improve traffic flow and is included in the Council- approved North University City Community Plan and Facilities Benefit Assessment Document per the North University City Public Facilities Financing Plan - Project 50.,2510857,0,0,0,0,0,0
2022,Trans - Bridge - Vehicular,421,Transportation,N Torrey Pines Rd Bridge,S00935,,,Council District: 1; Community Plan: Torrey Pines,14910652,15020652,"This project provides for demolishing and reconstructing the North Torrey Pines Road Bridge over Los Penasquitos Creek and for transitionally widening both road approaches from approximately 770 feet south of the bridge to 1,100 feet north of the bridge. Tidal action from Los Penasquitos Lagoon is compromising beach access. Tidal action has become an issue due to the new configuration of the bridge span over the lagoon. Scouring of the access point from the State parking lot is an issue for State maintenance vehicles and beach patrons. Phase II of this project will include permanent repairs to the slope protection adjacent to the westerly pedestrian walkway of North Torrey Pines Road, as well as reconstructing the public beach access ramp under the bridge.",This project provides the replacement of the structurally deficient bridge to promote safe access and regular use.,110000,0,0,0,0,0,0
2022,Trans - Ped Fac - Sidewalks,422,Transportation,New Walkways,AIK00001,2023,2027,Council District: Citywide; Community Plan: Citywide,22007268,130328269,This annual allocation provides for the construction of new sidewalks citywide.,This project provides permanent sidewalks to promote pedestrian safety and access.,102997000,1324000,1000000,1000000,1000000,1000000,0
2022,Trans - Signals - Calming/Speed Abatemt,423,Transportation,Normal Street Promenade,S22012,2023,2023,Council District: 3; Community Plan: Uptown,2199999,3400000,"This project will construct a pedestrian promenade and bikeway on Normal Street from University Avenue to Washington Street; part of the Eastern Hillcrest bikeway project designed and managed by SANDAG. The City is partnering to include additional community plan elements, stormwater improvements and thematic feature enhancements at Pride Plaza. Preliminary Engineering started in Fiscal Year 2019 under B19096 (AIK00001 - New Walkways) and was converted to a standalone project in Fiscal Year 2022.",Normal Street Promenade is part of the Uptown Community Plan. The project will improve pedestrian and bicycle conditions of the community.,0,1200000,0,0,0,0,0
2022,Trans - Roadway,424,Transportation,Old Otay Mesa Road-Westerly,S00870,,,Council District: 8; Community Plan: Otay Mesa; Otay Mesa - Nestor,15947516,15947516,"The project is located south of State Route 905 and east of Interstate 805 along a portion of Otay Mesa Road extending east from the intersection of Hawken Drive and Otay Mesa Road and terminating just westerly of Crescent Bay Drive within the Otay Mesa Community Plan area (Council District 8). The roadway improvements will include widening and realigning an existing two-lane undivided road to a modified two lane local collector in accordance with the City of San Diego Street Design Manual; two striped vehicular travel lanes; two buffers; two Class II bicycle lanes; new sidewalks on each side of the roadway with curb and gutter; driveways; pedestrian ramps; street signage; utility relocations and adjustments; crib walls, faux-rock retaining walls, street lights, striping, and a new storm water drainage system. A guardrail and chain-link fencing will be constructed along the sidewalk on the north side of Otay Mesa Road for pedestrian safety. Street lighting will be installed. Disturbed areas will be revegetated with native plant species appropriate to the surrounding areas per the approved revegetation/erosion control plan.",,0,0,0,0,0,0,0
2022,Trans - Roadway,425,Transportation,OM Road T-9.2 & Traffic Signals T-35,RD22002,,,Council District: 8; Community Plan: Otay Mesa,3134394,3134395,"This project provides for the design and construction of improvements including the installation of intersection turn lanes, sidewalk and curb and gutters on a portion of the North side and all of the South side of the road, as well as landscaping and street lighting on both sides. This road segment is approximately 5,680 feet.",The Otay Mesa Community Plan transportation element suggests that an integrated transportation network will provide mobility and accessibility to the residents and businesses of the community.,0,0,0,0,0,0,0
2022,Trans - Roadway,426,Transportation,Otay Mesa Truck Route Phase 4,S11060,,,Council District: 8; Community Plan: Otay Mesa,19729297,30360000,The Otay Truck Route Eastern Phase provides for the construction of an additional lane to the existing Otay Truck Route between La Media Road and Drucker Lane. The Otay Truck Route Western Phase provides for the extension of the Truck Route (two lanes) along Britannia Boulevard from Britannia Court to the border and from Britannia Boulevard to La Media Road.,The Otay Truck Route Eastern and Western Phases will remove cargo traffic from local streets and further expedite international truck traffic southbound into Mexico at the Otay Mesa Port of Entry.,10630702,0,0,0,0,0,0
2022,Trans - Bridge - Vehicular,427,Transportation,Palm Avenue Interstate 805 Interchange,S00869,,,Council District: 8; Community Plan: Otay Mesa; Otay Mesa - Nestor,9218662,29921305,"This project provides for improving the Palm Avenue/Interstate 805 Interchange in three phases. The first phase has been completed which included restriping of travel lanes and signal modification. The second phase consists of environmental determination and design of the project, construction repairs to the bridge approaches and abutments; bridge widening to the south, installation of sidewalk and signals; restriping; and signage modifications. The second phase will also add a Class IV bicycle facility along Palm Avenue within the project's limits. The third phase, which will be completed in a separate project once funding is identified, consists of construction of the bridge widening to the north, relocation of north bound on/off ramps and widening of the two on-ramps. All phases of the project improvements are included in the Otay Mesa Public Facility Financing Plan (Projects T1.1, 1.2, 1.3, and 1.4).",This project is required to accommodate the additional traffic generated due to development in the Otay Mesa community. Improvements to this interchange will also help to reduce traffic volumes on State Route 905.,20702642,0,0,0,0,0,0
2022,Trans - Roadway,428,Transportation,Park Boulevard At-Grade Crossing,S15045,,,Council District: 3 8; Community Plan: Barrio Logan; Centre City,26755947,26755948,"This project provides for the extension of Park Boulevard to Harbor Drive and for the widening of Tony Gwynn Way. The project will construct new pavement, curb and gutter, sidewalks, pedestrian ramps, railroad track, railroad signals and signage, storm drain, and other various infrastructure adjacent to the project.","This project will open Park Boulevard to Harbor Drive, as part of the Ballpark Infrastructure Design/Build Agreement which closed the 8th Avenue crossing to Harbor Drive.",0,0,0,0,0,0,0
2022,Trans - Roadway,429,Transportation,Playa del Sol Parkway,RD20000,2023,2023,Council District: 8; Community Plan: Otay Mesa,3119999,3123640,"This project provides for reimbursement to a developer for the design and construction of Playa Del Sol (Street “A”) from Ocean Hills Parkway to Otay Mesa Road as a four-lane major road. Improvements include pavement, raised median, sidewalk, curb and gutter, landscaping, storm drain facilities, and street lighting. This is project T-6.1 in the Otay Mesa Public Facilities Financing Plan.",This project implements the Otay Mesa Community Plan.,0,3640,0,0,0,0,0
2022,Trans - Bridge - Vehicular,430,Transportation,Sea World Dr,I5,,,Council District: 6; Community Plan: Mission Bay Park,1090537,120163108,"This project proposes to realign and widen the southbound off-ramp, reconfigure the off-ramp intersection to eliminate the free right turn onto Sea World Drive, widen the eastbound approach to the southbound on-ramp, and increase storage on the overcrossing for the eastbound to northbound left turn at the northbound on-ramp. In addition, this alternative proposes to provide a loop on ramp to northbound Interstate 5 from eastbound Sea World Drive. The eastbound and westbound approaches would be modified to provide required storage and the entire interchange would be relocated approximately 30-feet to the south to accommodate phased construction of a new overcrossing. In addition, when funding is identified, Sea World Drive will be widened to six lanes between Sea World Way and Interstate 5.",Widening Sea World Drive to six lanes and improving the Sea World Drive/Interstate 5 interchange are necessary to meet existing and forecasted traffic volumes.,119072571,0,0,0,0,0,0
2022,Trans - Ped Fac - Sidewalks,431,Transportation,Sidewalk Repair and Reconstruction,AIK00003,2023,2023,Council District: Citywide; Community Plan: Citywide,19076270,98703271,"This annual allocation provides for the replacement of damaged sidewalks, curbs, and gutters, as well as the installation of curb ramps and accessibility improvements for existing sidewalks, Citywide.","This project replaces damaged sidewalks, curbs, and gutters which contribute to the City's ongoing efforts to promote walking as a mode of transportation.",72627000,7000000,0,0,0,0,0
2022,Trans - Bridge - Vehicular,432,Transportation,SR 163,S00905,2023,2023,Council District: 6; Community Plan: Kearny Mesa,18349717,18346200,This project provides for improving Clairemont Mesa Boulevard/State Route 163 to six-lane prime arterial standards. Phase I of the project consists of bridge widening and ramp realignment on the eastern side of the interchange. Phase II consists of ramp realignment on the western side. The interchange will be re-configured to eliminate existing continuous-flow freeway connections and the ramps will be re-configured to intersect Clairemont Mesa Boulevard at standard signalized intersections. High-occupancy vehicle/bus bypass lanes will be incorporated on the on-ramps.,"These improvements will eliminate existing pedestrian/bike high-speed crossings and all vehicle, bike, and pedestrian moves will be controlled, thus improving safety. Transit movement through the interchange area will be greatly enhanced.",0,-3518,0,0,0,0,0
2022,Trans - Bridge - Vehicular,433,Transportation,SR 163,S00851,,,Council District: 7; Community Plan: Mission Valley,64080996,64080996,"This project provides for construction of a new southbound State Route 163 to westbound Friars Road off-ramp, widening of the Friars Road overcrossing structure to eight lanes extending to Frazee Road, construction of a third westbound lane on Friars Road to Fashion Valley Road, the addition of an exclusive right-turn lane on southbound Frazee Road to westbound Friars Road, other modifications to the existing on and off-ramps, and improvements to the existing State Route 163 southbound travel lanes to improve the weaving problems. This project also includes an auxiliary lane on southbound State Route 163 from Genesee Avenue to westbound Interstate 8, which requires major structural work to widen the bridge over the San Diego River. Additionally, over 5,300 feet of retaining walls will need to be constructed along State Route 163 and Friars Road, including one that is over 30 feet high. Friars Road widening and ramp improvements at Friars Road will be constructed with Phase I. All other improvements will be constructed in future phases as part of a separate project.",This project will alleviate some of the severe traffic delays along Friars Road due to new development in Mission Valley and the backup that occurs on the existing southbound off-ramp because of the weaving situation with the southbound on-ramp.,0,0,0,0,0,0,0
2022,Trans - Roadway,434,Transportation,SR94,S14009,,,Council District: 4; Community Plan: Southeastern (Encanto Neighborhoods),6869799,6869800,"The State Route 94/Euclid Avenue interchange is an uncontrolled intersection with higher-than-average accident rates. The Euclid Avenue overpass crosses State Route 94, one of the region’s most important east-west connections. The City of San Diego is considering improvements to the interchange to enhance safety features through this corridor and the optimization of the level of service for both Euclid Avenue and State Route 94.",The project will evaluate the State Route 94 / Euclid Avenue Interchange for improvements to enhance Level of Service of the interchange and safety improvement measures for all modes of transportation.,0,0,0,0,0,0,0
2022,Trans - Roadway,435,Transportation,State Route 56 Freeway Expansion,RD14000,,,Council District: 1; Community Plan: Priority Category: N/A,22983842,22983843,This project provides for the conversion of the four-lane freeway into a six-lane facility. The City’s fair share of the project is $22.5 million. The project is being designed and will be constructed by Caltrans.,"SR 56 currently experience significant levels of congestion and is currently identified in the current community plan to be widened to a six (6) lane freeway. The corridor, due to increases in interregional and commuter traffic and in consideration of projected increases generated by proposed developments adjacent to the SR 56 corridor, are expected to experience heavier congestion in the future. Transportation improvements will be needed to reduce traffic congestion. A Project Study Report (PSR) was completed by Caltrans in 2019. Proposed improvements include adding High Occupancy Vehicle (HOV) lanes on SR56 for westbound and eastbound traffic between I-5 and Gonzales Creek Bridge, and ped/bike improvement at the SR56/I-15 interchange. To help fund this project, the City will contribute up to $22,500,000 for the construction. Caltrans will be responsible for the remaining financial obligations and completion of the project.",0,0,0,0,0,0,0
2022,Trans - Roadway,436,Transportation,Streamview Drive Improvements Phase 2,S18000,,,Council District: 4; Community Plan: Mid-City: Eastern Area,10697879,16721840,"This project provides for the installation of roundabouts, a new raised median, curb extensions, sidewalk, curb and gutter, driveways, drainage improvements, green infrastructure, signage, and striping on Streamview Drive from 54th Street to Lynn Street/Michael Street, and on Streamview Drive from Gayle Street to College Avenue. The first phase of the project, Streamview Drive between Gayle Street and Lynn/Michael Streets has been completed. The second phase of the project is located on Streamview Drive between 54th Street and Lynn/Michael Streets, and on Streamview Drive between Gayle Street and College Avenue.","This project provides for safety/capacity improvements on Streamview Drive from 54th Street to College Avenue to reduce excessive speeds, increase pedestrian and cyclist safety, and enhance visual impacts.",6023961,0,0,0,0,0,0
2022,Trans - Roadway - Street Lighting,437,Transportation,Street Light Circuit Upgrades,AIH00002,2023,2023,Council District: Citywide; Community Plan: Citywide,12145208,30128208,This annual allocation provides for the replacement of obsolete streetlight series circuits.,"Series circuits are over 70 years old, no longer meet current standards and have frequent maintenance problems which impact a large number of lights.",16983000,1000000,0,0,0,0,0
2022,Trans - Roadway,438,Transportation,Street Resurfacing and Reconstruction,AID00005,2023,2027,Council District: Citywide; Community Plan: Citywide,210846760,650326760,"This annual allocation provides for roadway resurfacing, repair, and reconstruction including the repair and reconstruction of concrete streets.","This project provides for resurfacing, repair, and reconstruction of City streets, which are necessary to maintain the streets in serviceable condition and to mitigate roadway deterioration.",356672916,20412312,9350719,16657790,17673728,18712535,0
2022,Trans - Roadway,439,Transportation,Sunset Cliffs Seawall Improvement,S23006,2023,2023,Council District: 2; Community Plan: Peninsula,0,6038775,"Planning, Estimate, Design, Environmental Clearance, Permit acquisition and Construction for 2-phase seawall improvement for assurance of public safety and protection of infrastructure assets including Sunset Cliffs Blvd and associated underground utilities. This includes a secant pile wall and a retaining wall structure. Street resurfacing will follow seawall and other utility improvements.",Significant retreat of the bluffs between 1981 and 2021 triggered this project. The recession of the bluffs is emphasized by the exposure of the south end of the seawall which imposes potential threats to surrounding critical infrastructure.,4838775,1200000,0,0,0,0,0
2022,Trans - Bridge - Vehicular,440,Transportation,Torrey Meadows Drive Overcrossing,S10015,2023,2023,Council District: 5; Community Plan: Torrey Highlands,15214999,14015000,"This project provides for the design and construction of a two-lane over crossing of Torrey Meadows Drive over State Route 56. This project will include the bridge approaches on each side of the bridge, approximately 200 linear feet of a two-lane local collector road, together with any right-of-way not previously acquired as part of the State Route 56 project. The City has a reimbursement agreement with the developer to provide design plans and construction specifications for future construction of the project.","This two-lane connection will provide access to the neighborhood park, elementary and high schools, and the local mixed-use zone for those properties south of State Route 56. The project should alleviate traffic congestion on the Camino Del Sur Interchange and provide enhanced traffic flow.",0,-1200000,0,0,0,0,0
2022,Trans - Roadway - Erosion/Slope/Ret Wall,441,Transportation,Torrey Pines Road Slope Restoration,S00877,,,Council District: 1; Community Plan: La Jolla,4597719,4597720,This project provides for reconstructing a 350-foot section of earthen slope along the south side of Torrey Pines Road between Little Street and Roseland Drive.,The existing slope is eroding. This project will eliminate the possibility of soil slough landing in the travel lane of a primary arterial street.,0,0,0,0,0,0,0
