cip_year,project_type,source_page,department,project_name,project_id,start_year,end_year,address_location,previous_appropriations,project_total,project_description,project_justification,unidentified_funding,year_2022,year_2023,year_2024,year_2025,year_2026,year_2027
2021,Bldg - Water - Standpipes,301,Public Utilities,Standpipe and Reservoir Rehabilitations,ABL00001,2022,2026,Council District: Citywide; Community Plan: Citywide,26375849,71738433,"This annual allocation provides for rehabilitation, upgrades, and improvement projects at reservoirs, dams, and standpipes to improve operations and extend their service life.","The existing reservoirs, dams, and standpipes in the water system have deteriorated and need to be reconstructed or replaced to meet the current Occupational Safety and Health Act and Environmental Protection Agency safety and water quality standards.",0,1705577,6087580,9108136,13195474,15265816,0
2021,Wastewater - Collection Sys - Trunk Swr,302,Public Utilities,Tecolote Canyon Trunk Sewer Improvement,S15020,2022,2024,Council District: 2 6 7; Community Plan: Clairemont Mesa; Linda Vista,4179999,35000000,"This project upsizes approximately 3.3 miles of existing 15 to 21-inch vitrified clay (VC) sewer pipe to new 18 to 30 inch PVC in Tecolote Canyon to provide additional capacity, and to rehabilitate approximately 1.42 miles of existing 15-inch VC sewer pipe. An access path is also being designed and constructed as part of the project.",Improvements are needed to accommodate future flow capacity and address deteriorated conditions within the Tecolote Canyon Trunk Sewer.,0,16000000,10000000,4820000,0,0,0
2021,Water - Distribution Sys - Transmission,303,Public Utilities,"TH 16"" Water Mains",RD21007,2022,2022,Council District: 5; Community Plan: Torrey Highlands,322137,1752137,"This project is the extension of a 16” water line in Camino Del Sur from the SR- 56 to 1,600 feet north of Park Village Road and in Carmel Mountain Road from the SR-56 to Camino Del Sur. Project also includes a 16” recycled water line extension in Camino Del Sur from the SR-56 to 1,600 feet north of Park Village Road. This is project U-3 in the Torrey Highlands Public Facilities Financing Plan.",This project implements the Torrey Highlands Subarea Plan and associated Transportation Phasing Plan.,0,1430000,0,0,0,0,0
2021,Bldg - Water - Pump Stations,304,Public Utilities,Tierrasanta (Via Dominique) Pump Station,S12040,2022,2022,Council District: 7; Community Plan: Tierrasanta,16283996,17693996,"This project provides for a new station with a total pump station capacity of 13.9 million gallons per day (mgd), and 2,900 feet of 16-inch transmission mains. It will replace the existing temporary Tierrasanta Pump Station and Via Dominique Pump Station and will serve the Tierrasanta Norte 900 Zone and the Tierrasanta 752 Zone.",The existing pump stations are past their useful life and are heavily deteriorated and inefficient.,0,1410000,0,0,0,0,0
2021,Water - Distribution Sys - Distribution,305,Public Utilities,University Ave Pipeline Replacement,S11021,2022,2022,Council District: 3; Community Plan: Uptown; North Park,27549999,29050000,"This project replaces 23,072 linear feet of the existing cast iron University Avenue Pipeline with a new 16-inch distribution line along the entire alignment of the pipeline. This project will connect crossing distribution lines at all intersections, and re- connect all services, including tunneling at State Route 163.",This project will replace the existing deteriorated cast iron pipe. The University Avenue Pipeline was built in 1912 and lined with concrete in 1974. The replacement of cast- iron pipes is mandated by the California Department of Public Health's (CDPH) Compliance Order. The new pipeline will provide supply reliability and improve water quality.,0,1500000,0,0,0,0,0
2021,Bldg - Water - Reservoirs/Dams,306,Public Utilities,University Heights Reservoir Rehabilitation,S20002,2023,2025,Council District: 3; Community Plan: Greater North Park,1999999,18200000,"Install Supervisory Control and Data Acquisition (SCADA) and instruments, install valves, update the Valve Building, install mixing appurtenance, and fix structural issues with reservoir.","The Reservoir needs repairs to remain in service, the yard-piping needs to be reconfigured to connect to the proposed Otay 1st and 2nd Pipelines West of Highland Avenue Project, and address water quality issues.",0,0,7300000,4500000,4400000,0,0
2021,Wastewater - Collection Sys - Main,307,Public Utilities,Unscheduled Projects,AJA00003,2022,2022,Council District: Citywide; Community Plan: Citywide,520599,1500898,This annual allocation provides for the repair and replacement of municipal and metropolitan sewers in need of emergency repairs.,This annual allocation provides for emergency repairs and replacement of sewer pipeline to avoid failures of the Municipal and Metropolitan Sewer System.,0,980298,0,0,0,0,0
2021,Water - Distribution Sys - Distribution,308,Public Utilities,Upas St Pipeline Replacement,S11022,,,Council District: 2 3; Community Plan: Uptown; Greater North Park; Midway - Pacific Highway,37265019,37265019,"This project replaces 5.67 miles of cast iron mains along the Upas Street Pipeline from Ray Street to Pacific Highway, as well as portions of the 5th Avenue pipeline and the Park Boulevard pipeline. This project also installs one new pressure reducing station and replaces three existing pressure reducing stations.",This project will replace the existing deteriorated cast iron pipe. The new pipeline will improve supply reliability and water quality.,0,0,0,0,0,0,0
2021,Water - Distribution Sys - Distribution,309,Public Utilities,Water & Sewer Group Job 816 (W),S13015,,,Council District: 2; Community Plan: Pacific Beach,18199391,18199392,"This project is in the Pacific Beach Community and provides for the replacement and expansion of 30,879 linear feet of various pipe materials and sizes. This project also installs curb ramps and paving due to modifications to a pressure reducing station.",The majority of Pacific Beach Community pipelines are made of cast iron and are due for replacement in accordance with California Department of Public Health's (CDPH) Compliance Order. This project is intended to reduce maintenance and improve service.,0,0,0,0,0,0,0
2021,Bldg - Other City Facility / Structures,310,Public Utilities,Water CIP Emergency Reserve,ABT00008,,,Council District: Citywide; Community Plan: Citywide,5000000,5000000,This annual allocation provides for an emergency financial reserve for Water Fund capital improvement projects.,This reserve is required to comply with the City's reserve policy 100-20.,0,0,0,0,0,0,0
2021,Water - Distribution Sys - Distribution,311,Public Utilities,Water Main Replacements,AKB00003,2022,2026,Council District: Citywide; Community Plan: Citywide,436016693,785831065,This annual allocation allows for the replacement of water mains at various locations throughout the City.,Water mains require replacement due to their deteriorated condition or size limitation. The existing pipeline is either approaching or has exceeded its expected life. The replacement of cast iron pipes is mandated by the California Department of Public Health's (CDPH) Compliance Order.,0,125637927,88447088,79273020,37004871,19451466,0
2021,Bldg - Water - Pump Stations,312,Public Utilities,Water Pump Station Restoration,ABJ00001,2022,2026,Council District: Citywide; Community Plan: Citywide,25862967,57011249,This annual allocation provides for replacing deteriorated pumping equipment and appurtenances or expanding pumping capacities to meet present and future water demands.,"Many existing water pump stations have reached or exceeded their anticipated service life or demands have exceeded their maximum pumping capacity. However, because of the widely varying actual lengths of service life, scheduling for pump station restoration is difficult.",0,4090000,2778593,6503420,7085850,10690418,0
2021,Water - Distribution Sys - Distribution,313,Public Utilities,Water SCADA Upgrade Phase I,S21001,2022,2026,Council District: Citywide; Community Plan: Citywide,499999,16100000,This project will replace and upgrade the existing Supervisory Control and Data Acquisition (SCADA) equipment for the water system.,The current system is over 20 years old and obsolete. The new system will enhance monitoring and control capabilities.,0,1200000,4000000,8000000,2000000,400000,0
2021,Bldg - Water - Treatment Plants,314,Public Utilities,Water Treatment Plants,ABI00001,2022,2026,Council District: 5 7 Non-City; Community Plan: Scripps Miramar Ranch; Navajo; Non City,3769966,48971492,"This annual allocation provides for upgrades and replacement of the treatment facilities at Alvarado, Miramar, and Otay water treatment plants.",These improvements are necessary to ensure a reliable water supply to the customers and for compliance under the Safe Drinking Water Act.,0,5434166,2309480,5674495,13195474,18587911,0
2021,Drainage - Storm Drain Pipes,321,Stormwater,Alta La Jolla Drive Drainage Repair PhII,S10001,,,Council District: 1; Community Plan: La Jolla,6206104,6206105,This project will repair the erosion and damage to the lower La Jolla Canyon bounded by Alta La Jolla Drive and the cul-de-sac at Vickie Drive.,This project is part of the settlement agreement and limited release entered into by the La Jolla Alta Master Council and the City of San Diego.,0,0,0,0,0,0,0
2021,Trans - Bicycle Facilities (All Class.),322,Stormwater,Carmel Country Road Low Flow Channel,S00969,,,Council District: 1; Community Plan: Carmel Valley,2711999,2712000,This project provides drainage improvements to Carmel Creek.,This project will provide for relief of water pooling under the Carmel Country Road Bridge and to the east of the bridge on the Palacio Del Mar property. This condition has created a health and safety issue for area residents.,0,0,0,0,0,0,0
2021,Drainage - Storm Drain Pipes,323,Stormwater,Flood Resilience Infrastructure,ACA00001,2022,2026,Council District: Citywide; Community Plan: Citywide,104674858,406034441,This annual allocation provides for reconstructing or replacing failed or undersized drainage facilities citywide.,"This project provides for the high priority redesign and reconstruction of existing storm drain structures. There are currently over 900 miles of storm drains in the City of San Diego. These storm drains can fail because of a variety of reasons (system material, age, earth movement, etc.). The Operations and Maintenance Section of the Stormwater Department regularly cleans these systems and performs minor repairs; however, storm drain systems that require redesign and reconstruction are often encountered.",246508068,50851515,1000000,1000000,1000000,1000000,0
2021,Drainage - Storm Drain Pipes,324,Stormwater,Hayes Ave Storm Drain,S11002,,,Council District: 3; Community Plan: Uptown,1281452,1281452,This project provides for improved flood control by upgrading the existing pipe along Hayes Avenue.,This project will alleviate frequent flooding during normal storm events because of the current undersized storm drainpipe.,0,0,0,0,0,0,0
2021,Drainage - Channels,325,Stormwater,Maple Canyon Storm Drain Upgrade,S20003,2022,2022,Council District: 3; Community Plan: Centre City; Uptown,499999,30250000,"Project aims to realign and upgrade approximately 3,000 feet of existing drainage system between the San Diego Airport, a private industrial Facility, and Pacific Highway.",The existing alignment of the pipes prevents maintenance and repairs from occurring because a large portion of the system flows underneath a private property. The system is significantly undersized to convey the flow and sediment coming from the large connected tributary Maple Canyon watershed located upstream of the project which historically caused severe flooding in the project area resulting in significant property damage.,29250000,500000,0,0,0,0,0
2021,Drainage - Best Mgt Practices (BMPs),326,Stormwater,Stormwater Green Infrastructure,ACC00001,2022,2025,Council District: Citywide; Community Plan: Clairemont Mesa,28769543,1174223588,"This annual allocation provides for the design and construction of watershed capital projects. These projects, in conjunction with non-structural water quality projects, address storm drain discharge water quality standards.",The purpose of these projects is to remove pollutants from stormwater before it enters the City's public waterways or to reuse the stormwater and keep it from entering public waterways. This results in reduced pollutants entering the ocean and various San Diego rivers and bays. These projects satisfy watershed-based water quality activity requirements in the Regional Water Quality Control Board's Municipal Stormwater National Pollutant Discharge Elimination System (NPDES) permit.,1063328463,33125582,0,0,49000000,0,0
2021,Bldg - Other City Facility / Structures,334,Sustainability,Citywide Energy Improvements,ABT00003,2022,2026,Council District: Citywide; Community Plan: Citywide,32465998,39335104,"This annual allocation will provide for energy efficiency improvements in City facilities. Projects typically address lighting, air conditioning, chiller, pumping and fan systems, invertors, and City-owned solar systems. Newer, more efficient technologies greatly reduce energy consumption.","Energy efficiency improvements repay capital costs in one to nine years, depending upon the project. The energy savings continue each year thereafter. Energy audits are performed in a variety of City-owned facilities to identify opportunities for energy savings.",0,1082000,3301529,946459,1380922,158195,0
2021,Trans - Roadway - Enhance/Scape/Medians,347,Transportation,Balboa Avenue Corridor Improvements,S00831,,,Council District: 2 6; Community Plan: Clairemont Mesa; Kearny Mesa,3143986,3143987,"This project provides improvements to Balboa Avenue (formerly known as State Route 274). The project is located between Interstate 5 and Interstate 805. The project will provide new sidewalks, improvements to curb ramps and medians, modification of existing traffic signals, bicycle facility improvements, and traffic calming measures through the corridor. The sidewalk improvement between Mount Culebra Avenue and Mount Everest Boulevard, and the addition of new Pedestrian Countdown Timers at various intersections between Interstate 5 and Interstate 805 have been completed. The second phase of improvements will consist of traffic signal modifications, landscaping of existing median, and various pedestrian improvements.",This project is funded by a State contribution agreement as part of the relinquishment of State Route 274 to the City of San Diego.,0,0,0,0,0,0,0
2021,Trans - Bicycle Facilities (All Class.),348,Transportation,Bicycle Facilities,AIA00001,2022,2022,Council District: Citywide; Community Plan: Citywide,21501506,150262072,"This annual allocation provides for the installation of bike facilities including Class I, Class II, Class III, and Class IV bike facilities that are capital in nature, throughout the City.",This project will provide funding for various capital bike facilities.,124139000,4621565,0,0,0,0,0
2021,Trans - Roadway - GRails/BRails/Safety,349,Transportation,Bridge Rehabilitation,AIE00001,2022,2026,Council District: Citywide; Community Plan: Citywide,6338402,33022402,"This annual allocation provides for the widening, replacement, or retrofitting of miscellaneous bridge rehabilitation projects.",This project maintains an ongoing program to promote safety on City bridges. Funding is provided on an on-going basis.,15011333,600000,1568674,200000,200000,9103993,0
2021,Trans - Roadway,350,Transportation,Bus Stop Improvements,AID00007,2022,2026,Council District: Citywide; Community Plan: Citywide,4942,870942,This annual allocation will provide for the installation of improvements such as bus pads and sidewalks near bus stops citywide. This project is funded by the City's share of bus stop advertising revenue. Funding for the project was provided per terms of an agreement with San Diego Metropolitan Transit System (MTS) in Fiscal Years 2010 through 2015. This agreement was extended through Fiscal Year 2024.,"Pavement at bus stops may be damaged by rippling and potholing caused by friction from bus tires when buses decelerate, accelerate, or turn. This project provides for replacing paving at bus stops with stronger pavement sections. This extends pavement life and reduces maintenance costs. Also, this project may include sidewalk betterments at bus stops that improve access and bus passenger loading area.",0,106000,190000,190000,190000,190000,0
2021,Trans - Roadway,351,Transportation,Camino Del Sur Widening - North,RD21005,2022,2023,Council District: 5; Community Plan: Torrey Highlands,2909572,11899999,This project provides for the design and construction of Camino Del Sur North as a 4/6 lane major/urban road from SR-56/Torrey Santa Fe to Carmel Mountain Road. This is project T-3.1B in the Torrey Highlands Public Facilities Financing Plan.,This project implements the Torrey Highlands Subarea Plan and associated Transportation Phasing Plan.,0,8157427,833000,0,0,0,0
2021,Trans - Roadway,352,Transportation,Camino Del Sur Widening - South,RD21004,2022,2023,Council District: 5; Community Plan: Torrey Highlands; Rancho Penasquitos,3020318,17100000,"This project provides for the design and construction of Camino Del Sur South as a two-lane modified collector street from Carmel Mountain Road to approximately 1,600 feet north of Park Village Road. Project includes a traffic signal or roundabout with sound attenuation, if warranted, at the Camino Del Sur/Dormouse intersection. This is project T- 3.1A in the Torrey Highlands Public Facilities Financing Plan, and project T-4B in the Rancho Peñasquitos Public Facilities Financing Plan.","This project implements the Torrey Highlands Subarea Plan, Rancho Peñasquitos Community Plan, and associated Transportation Phasing Plans.",0,12369681,1710000,0,0,0,0
2021,Trans - Roadway,353,Transportation,Camino del Sur Widening (CV Rd S. to SR-56),RD19002,,,Council District: 5; Community Plan: Black Mountain Ranch,3424316,3424316,This project provides for reimbursement to a developer for design and construction of the widening Camino Del Sur from Carmel Valley Road south to the SR-56 which completes the six-lane facility. This is project T-14 in the Black Mountain Ranch Public Facilities Financing Plan.,This facility is required to accommodate traffic generated by new development in Black Mountain Ranch and surrounding communities as well as existing sub-regional traffic needs.,0,0,0,0,0,0,0
2021,Trans - Roadway,354,Transportation,Carmel Mountain Road Widening,RD21006,2022,2023,Council District: 5; Community Plan: Torrey Highlands,1609151,7050000,"This project provides for the design and construction of Carmel Mountain Road as a four-lane major street, complete with median improvements from Camino Del Sur to the existing terminus of the road in Rancho Peñasquitos. This widening was divided into four phases. Three phases have been completed. The final phase is the widening from Via Panacea south to Camino Del Sur. This is project T-5.2 in the Torrey Highlands Public Facilities Financing Plan.",This project implements the Torrey Highlands Subarea Plan and associated Transportation Phasing Plan.,0,4947349,493500,0,0,0,0
2021,Trans - Bridge - Vehicular,355,Transportation,Carroll Cyn Rd,S00841,,,Council District: 1 6; Community Plan: Mira Mesa; Torrey Pines,20768153,20768153,"This project provides for a modified four-lane collector street from Sorrento Valley Road, under Interstate 805, to Scranton Road as part of a joint project with Caltrans. Carroll Canyon Road will include Class II bike lanes and direct access ramps onto Interstate 805 from Carroll Canyon Road to the Interstate 5 interchange. This is project T-29 in the Mira Mesa Public Facilities Financing Plan.","The Carroll Canyon Road extension project is necessary according to the community plan and the average daily trip forecast of 25,000 vehicles per day. Currently, there is no roadway and the traffic is pushed to Mira Mesa Boulevard, which is over capacity. This project will improve traffic circulation in the area.",0,0,0,0,0,0,0
2021,Trans - Ped Fac - Sidewalks,356,Transportation,City Heights Pedestrian Improvements,S15044,,,Council District: 9; Community Plan: Mid-City: City Heights,3468672,3468672,"This project will remove, replace and install new sidewalks, curbs, gutters, and pedestrian ramps. New streetlights will be installed as needed. Streets impacted by construction will be repaved. The City Heights Pedestrian Improvement Projects includes improvement projects in the Colina Del Sol area and on East Euclid Avenue.","This project will advance the visions and goals of the community by improving public safety by providing streetlights, improving walkability by installing sidewalks, curbs, gutters, street improvements, and ADA pedestrian ramps and providing essential capital improvements for an area with a high percentage of low and moderate-income families, as well as, disabled persons who rely heavily on walking as a means of travel, while helping to develop a cohesive and attractive walking system that provides links within the area and to surrounding neighborhoods.",0,0,0,0,0,0,0
2021,Trans - Ped Fac - Sidewalks,357,Transportation,City Heights Sidewalks and Streetlights,S19005,,,Council District: 9; Community Plan: Mid-City: City Heights,999999,2500000,"The City Heights Sidewalks and Streetlights project will provide for hardscape improvements along East Euclid Avenue between Dwight Street to just south of Myrtle Avenue. The project will remove, replace, and install new sidewalks, curbs, gutters, and pedestrian ramps. New streetlights will be installed as needed. Streets impacted by construction will be repaved.","This project will improve public safety by providing streetlights; improving walkability by installing sidewalks, curbs, gutters, street improvements, and ADA pedestrian ramps; providing essential capital improvements for the area.",1500000,0,0,0,0,0,0
2021,Trans - Bicycle Facilities (All Class.),358,Transportation,Coastal Rail Trail,S00951,2022,2023,Council District: 1; Community Plan: La Jolla; University,7810779,23166937,"This project is the Gilman Drive segment of the regional 40-mile bicycle corridor. The proposed alignment will follow Gilman Drive between La Jolla Village Drive and Interstate 5, installing a one-way protected cycle-track in each direction and a continuous sidewalk on the west side of the road.","This project is part of a larger multi-jurisdictional project, which proposes a bikeway along the coast in the cities of Oceanside, Encinitas, Solana Beach, Carlsbad, Del Mar, and San Diego. It is intended to provide regional connectivity for both commuting bicyclists and recreational activities.",756580,6000000,8599577,0,0,0,0
2021,Trans - Roadway,359,Transportation,Del Sol Boulevard-Central,S00858,,,Council District: 8; Community Plan: Otay Mesa,5429194,5429194,"This project provides for construction of the central section of Del Sol Boulevard from the eastern boundary of Palm Ridge through the Multiple Species Conservation Program (MSCP) open space, and along the frontage of the proposed community park, elementary, and middle school site. The roadway will consist of 800 linear feet of a two-lane collector street and 2,000 linear feet of a four-lane collector street. Phase I will construct approximately 1,000 linear feet of new road west of Surfcrest Drive along the frontage of the new school. Phase II of this project will be constructed in a new project.","The transportation element of the Otay Mesa Community Plan suggests that an integrated transportation network will provide mobility and accessibility for the residents and business travelers to, from, and through the community. See companion projects T-4.1 and T-4.2 in the Otay Mesa Public Facilities Financing Plan.",0,0,0,0,0,0,0
2021,Trans - Bridge - Vehicular,360,Transportation,El Camino Real to ViaDeLaValle (1/2 mile),S00856,2025,2025,Council District: 1; Community Plan: N Cty Future Urbanizing Area - Subarea 2,14623796,51666000,This project provides for replacing the existing two-lane bridge with a four-lane bridge and widening the existing two-lane roadway to a modified four-lane major road. This project will also provide for improvements on eastbound Via de la Valle as far as northbound El Camino Real.,"This project will replace the existing bridge and modify the segment of El Camino Real between Via de la Valle and San Dieguito Road in order to ensure a structurally sound bridge over the San Dieguito river, alleviate problems associated with high flood events, improve pedestrian and vehicular access to nearby coastal and recreational resources, relieve traffic congestion, and improve consistency with the adopted land-use plan for the project area.",3131838,0,0,0,33910365,0,0
2021,Trans - Roadway,361,Transportation,Euclid Avenue & Home Improvements,S00886,,,Council District: 9; Community Plan: Mid-City: Normal Heights,1032739,1032739,"This project provides for street improvements recommended in the Euclid Avenue Revitalization Program and the Mid-City Community Plan. Improvements will extend from Home Avenue to Thorn Street and will include curb, gutter, sidewalk, paving, traffic calming installations, and landscape.","Euclid Avenue carries a traffic volume in excess of its design capacity, resulting in significant congestion, which impacts neighboring properties. Traffic speed, volume, and a deficiency in pedestrian infrastructure compromise pedestrian safety.",0,0,0,0,0,0,0
2021,Trans - Bridge - Vehicular,362,Transportation,Genesee Avenue Widen I-5 Crossing,S00839,,,Council District: 1; Community Plan: University,22587666,22587667,"This project provides for widening Genesee Avenue to six lanes plus dual turn lanes and replacing the existing Genesee Avenue overcrossing with a higher, wider (124-foot) structure and the modification of the existing ramps. The environmental document will also clear additional Interstate 5 Corridor improvements including auxiliary lanes on both sides of the freeway, north and south of Genesee Avenue, and the replacement of the Voight Drive Overcrossing.",This project is needed to improve traffic flow. It is included in the Council- approved North University City Public Facilities Financing Plan (PFFP) as Project Number 24.,0,0,0,0,0,0,0
2021,Trans - Bridge - Vehicular,363,Transportation,Georgia Street Bridge Improvements,S00863,,,Council District: 3; Community Plan: Greater North Park,16700588,16700588,This project provides for seismic and structural improvements of the bridge and the adjacent retaining walls.,This bridge has severe spalling due to age and has severe height limitations which need to be corrected. Trucks continue to hit the low arches of the bridge.,0,0,0,0,0,0,0
2021,Trans - Roadway - GRails/BRails/Safety,364,Transportation,Guard Rails,AIE00002,2022,2026,Council District: Citywide; Community Plan: Citywide,2658557,4438558,This annual allocation provides for installing new and replacing old guard rails along streets where needed.,The City maintains an ongoing program to promote safety within the public right-of-way. Analysis of accident patterns at a particular location will occasionally show that some minor improvements in the area would help to reduce the number and/or severity of accidents. This annual allocation provides the flexibility necessary for timely initiation of such improvements.,441332,438668,0,300000,300000,300000,0
2021,Trans - Signals - Traffic Signals,365,Transportation,Install T/S Interconnect Systems,AIL00002,2022,2026,Council District: Citywide; Community Plan: Citywide,9565603,138417604,"This annual allocation provides for the installation of, and modifications to, traffic signal interconnect systems citywide.",This project provides for increased traffic signal coordination which will reduce traffic congestion.,127810381,641619,100000,100000,100000,100000,0
2021,Trans - Roadway - Street Lighting,366,Transportation,Installation of City Owned Street Lights,AIH00001,2022,2026,Council District: Citywide; Community Plan: Citywide,6965349,247678349,"This annual allocation provides for the installation of new streetlights, and the replacement of existing streetlights, where needed.","Additional streetlights will increase the level of lighting for motorists, bicyclists, and pedestrians on public streets.",237762999,2150000,200000,200000,200000,200000,0
2021,Trans - Bicycle Facilities (All Class.),367,Transportation,Interstate 5 Underpass-Bikeway,S00982,,,Council District: 1; Community Plan: Carmel Valley,2250000,2250000,"This project will link two existing bike/pedestrian paths: the regional bike connection that runs parallel to State Route 56 corridor and the Sorrento Valley Road multi- use bike/pedestrian path; and will pass under Interstate 5, just south of the Carmel Mountain Road interchange.","Currently, cyclists and pedestrians must use the shoulders of Carmel Valley Road to access the west side of Interstate 5. High traffic volumes coupled with commercial driveways and freeway ramps make it difficult for pedestrians and cyclists to travel from one side of the freeway to the other.",0,0,0,0,0,0,0
2021,Trans - Bridge - Vehicular,368,Transportation,La Jolla Village Drive-I-805 Ramps,S00857,,,Council District: 1; Community Plan: University,23974535,23974536,"This project converts the existing La Jolla Village Drive/Interstate 805 full cloverleaf interchange configuration to a partial cloverleaf configuration, including widening the overpass structure and approaches to provide three through lanes with an auxiliary lane in each direction. The project also provides for widening La Jolla Village Drive to eight lanes and constructing three lanes to the southbound on-ramp. Bike lanes will be included.",This project is needed to improve traffic circulation and safety in the University community per the North University City Public Facilities Financing Plan - Project C.,0,0,0,0,0,0,0
2021,Trans - Roads/Widening/Reconfiguration,369,Transportation,La Media Road Improvements,S15018,2022,2023,Council District: 8; Community Plan: Otay Mesa,15283237,42700000,"This project will widen La Media Road between SR-905 to Siempre Viva Road. La Media Road will be widened to a six-lane primary arterial from SR-905 to Airway Road, a five-lane major between Airway Road and Siempre Viva Road with three southbound lanes and two northbound lanes. This project will also improve drainage at the intersection of La Media Road and Airway Road. This project may be built in phases, which will be determined by design and funding at a later date. Improvements from Siempre Viva to Otay Truck Route will be constructed under a different project.",La Media Road is part of the designated Truck Route for the Otay Mesa Port of Entry. These improvements are needed to accommodate future development and future truck traffic.,1416660,24565102,1435000,0,0,0,0
2021,Trans - Roadway,370,Transportation,Linda Vista,S00907,,,Council District: 7; Community Plan: P09 Linda Vista,1109720,1109721,This project provides for lengthening the Genesee Avenue westbound left-turn lanes to 300 feet and re-striping Genesee Avenue to provide an exclusive eastbound right- turn lane. It will also widen Linda Vista Road to provide an exclusive northbound right-turn lane.,This project will improve the traffic flow through the intersection.,0,0,0,0,0,0,0
2021,Trans - Ped Fac - Sidewalks,371,Transportation,Market St-Euclid to Pitta-Improvements,S16022,,,Council District: 4; Community Plan: Southeastern (Encanto Neighborhoods),592499,5569100,"This project provides for sidewalks, curb ramps, bicycle facility improvements, and additional streetlights on Market Street between Euclid Avenue and Pitta Street.",Improvements are needed on Market Street between Euclid Avenue and Pitta Street to enhance safety for bicycles and pedestrians. The project location is close to Malcolm X Library and Elementary Institute of Science.,4976600,0,0,0,0,0,0
2021,Trans - Roadway - Enhance/Scape/Medians,372,Transportation,Market Street-47th to Euclid-Complete Street,S16061,,,Council District: 4; Community Plan: Southeastern (Encanto Neighborhoods),9805083,9805084,"This project provides pedestrian and bicycle focused infrastructure improvements to portions of three auto-oriented streets, including: Euclid Avenue, between Naranja Street and Guymon Street; Market Street, from 47th Street to east of Euclid Avenue; and Guymon Street in front of Horton Elementary School.",The purpose of this project is to increase the safety of children walking and cycling to school at Horton Elementary and Millennial Tech Middle School and make it more likely for community residents and visitors to choose walking or cycling as their mode of transportation within the community to access various destinations.,0,0,0,0,0,0,0
2021,Trans - Roadway - Enhance/Scape/Medians,373,Transportation,Median Installation,AIG00001,2022,2026,Council District: Citywide; Community Plan: Citywide,6252028,22002028,"This annual allocation provides for the installation and improvements of medians, traffic circles, and roundabouts citywide.","This project provides for safety improvements where medians, traffic circles, and roundabouts are warranted.",9750000,2000000,1000000,1000000,1000000,1000000,0
2021,Trans - Roadway,374,Transportation,Miramar Road-I-805 Easterly Ramps,S00880,,,Council District: 1; Community Plan: University,8394072,8394073,This two-phase project provides for widening Miramar Road to eight lanes from the Interstate 805 easterly on and off-ramps to 300 feet east of Eastgate Mall. It includes dual left-turn lanes at Eastgate Mall. Phase I constructed road improvements west of Eastgate Mall. Phase II will construct an exclusive right turn lane on westbound Miramar Road approaching Eastgate Mall and an exclusive right turn lane on southbound Eastgate Mall.,This project is needed to improve traffic flow and is included in the Council- approved North University City Community Plan and Facilities Benefit Assessment Document per the North University City Public Facilities Financing Plan - Project 50.,0,0,0,0,0,0,0
2021,Trans - Bridge - Vehicular,375,Transportation,N Torrey Pines Rd Bridge,S00935,2022,2022,Council District: 1; Community Plan: Torrey Pines,14760651,14910652,"This project provides for demolishing and reconstructing the North Torrey Pines Road Bridge over Los Penasquitos Creek and for transitionally widening both road approaches from approximately 770 feet south of the bridge to 1,100 feet north of the bridge. Tidal action from Los Penasquitos Lagoon is compromising beach access. Tidal action has become an issue due to the new configuration of the bridge span over the lagoon. Scouring of the access point from the State parking lot is an issue for State maintenance vehicles and beach patrons. Phase II of this project will include permanent repairs to the slope protection adjacent to the westerly pedestrian walkway of North Torrey Pines Road, as well as reconstructing the public beach access ramp under the bridge.",This project provides the replacement of the structurally deficient bridge to promote safe access and regular use.,0,150000,0,0,0,0,0
2021,Trans - Ped Fac - Sidewalks,376,Transportation,New Walkways,AIK00001,2022,2026,Council District: Citywide; Community Plan: Citywide,19536907,113203907,This annual allocation provides for the construction of new sidewalks citywide.,This project provides permanent sidewalks to promote pedestrian safety and access.,85167000,4500000,1000000,1000000,1000000,1000000,0
2021,Trans - Roadway,377,Transportation,Old Otay Mesa Road-Westerly,S00870,,,Council District: 8; Community Plan: Otay Mesa; Otay Mesa - Nestor,15827517,15827517,"The project is located south of State Route 905 and east of Interstate 805 along a portion of Otay Mesa Road extending east from the intersection of Hawken Drive and Otay Mesa Road and terminating just westerly of Crescent Bay Drive within the Otay Mesa Community Plan area (Council District 8). The roadway improvements will include widening and realigning an existing two-lane undivided road to a modified two lane local collector in accordance with the City of San Diego Street Design Manual; two striped vehicular travel lanes; two buffers; two Class II bicycle lanes; new sidewalks on each side of the roadway with curb and gutter; driveways; pedestrian ramps; street signage; utility relocations and adjustments; crib walls, faux-rock retaining walls, street lights, striping, and a new storm water drainage system. A guardrail and chain-link fencing will be constructed along the sidewalk on the north side of Otay Mesa Road for pedestrian safety. Street lighting will be installed. Disturbed areas will be revegetated with native plant species appropriate to the surrounding areas per the approved revegetation/erosion control plan.",,0,0,0,0,0,0,0
