cip_year,project_type,source_page,department,project_name,project_id,start_year,end_year,address_location,previous_appropriations,project_total,project_description,project_justification,unidentified_funding,year_2025,year_2026,year_2027,year_2028,year_2029,year_2030
2024,Drainage - Best Mgt Practices (BMPs),377,Stormwater,Upper Auburn Creek Revitalization Project,S22008,,,Council District: 9; Community Plan: Mid-City: City Heights,2542915,61347352,"This project proposes flood resilience improvements, green infrastructure features and stream restoration. The project will alleviate flooding and reduce erosion through the replacement and upgrade of existing severely undersized culverts and channel widening. It also includes a biofiltration basin north of the channel to improve water quality and help meet Chollas Creek Total Maximum Daily Load (TMDL) goals by reducing pollutant load. The stream restoration will also increase jurisdictional habitat areas. In addition, the project incorporates public access, a pedestrian bridge, a hiking trail, and interpretive signage.","The Auburn Creek channel between University Avenue and Auburn Drive frequently experiences storm events that cause flooding of adjacent areas, including residential structures, roads, and public parks. Auburn Creek also shows signs of severe erosion caused by high-velocity flows and restricted creek capacity along much of the creek corridor. The project proposes creek widening, pedestrian trail, water quality basin, and culvert improvements.",58804437,0,0,0,0,0,0
2024,Bldg - Other City Facility / Structures,386,Sustainability & Mobility,Citywide Energy Improvements,ABT00003,2025,2029,Council District: Citywide; Community Plan: Citywide,5072644,4845538,"This annual allocation will provide for energy efficiency improvements in City facilities. Projects typically address lighting, air conditioning, chiller, pumping and fan systems, invertors, and City-owned solar systems. Newer, more efficient technologies greatly reduce energy consumption.","Energy efficiency improvements repay capital costs in one to nine years, depending upon the project. The energy savings continue each year thereafter. Energy audits are performed in a variety of City-owned facilities to identify opportunities for energy savings.",0,-2186641,291922,868411,593548,205654,0
2024,Trans - Roadway - Enhance/Scape/Medians,399,Transportation,5th Avenue Promenade,L22002,,,Council District: 3; Community Plan: Centre City,1473536,1473536,This is a multi-phased project. The scope of Phase 1 includes the installation of barricades to prevent vehicular traffic from entering 5th Ave between Broadway and L Street during the closure hours. Phase 2 is the feasibility study for permanent closure of Fifth Avenue. Future phases will be determined based on the results of the feasibility study. Preliminary Engineering phase started within P21001 and the project was converted to a standalone project in Fiscal Year 2022. The total project cost includes all identified phases of the project.,"The purpose of this project is to close 5th Ave between Broadway and K Street to vehicular traffic daily between 11 a.m. to 2 a.m. and use the space as a pedestrian plaza. Pedestrian Plazas provide cultural and economic benefits and foster a more walkable, pedestrian-friendly environment.",0,0,0,0,0,0,0
2024,Trans - Roadway,400,Transportation,Alvarado Canyon Rd Realignment Project,S22005,,,Council District: 7; Community Plan: Navajo,4031045,39800000,"Realignment of Alvarado Canyon Road to the intersection with Fairmount Ave and Mission Gorge Road, conversion of Fairmount Ave from a four-lane Major Street to a 6- lane Major Street, widened sidewalks, bicycle and pedestrian improvements including buffered bike lanes and ADA compliant curb ramps and cross walks, storm drain upgrades, water quality features, upgrades to the existing triple-box culvert within Alvarado Creek, Alvarado Creek channel wall reconstruction, a new bridge over Alvarado Creek, traffic congestion improvements, roadway geometric improvements and utility relocations. Preliminary Engineering started within P18007 and the project was converted to a standalone project in Fiscal Year 2022.","The project purpose is to alleviate current and projected future traffic congestion on Fairmount Avenue, Mission Gorge Road, Alvarado Canyon Road, and the westbound I8 offramp at Fairmount Ave, along with the adjoining intersections, and address localized flooding issues within the Grantville area north of Alvarado Creek. A ‐ ‐ project study report has been completed.",35768955,0,0,0,0,0,0
2024,Trans - Roadway - Enhance/Scape/Medians,401,Transportation,Barrio Logan Roundabouts,L24005,2026,2026,Council District: 8; Community Plan: Barrio Logan,1549999,2614000,This is a multi-phased project. The scope of Phase 1 is to install a roundabout at the intersection of Beardsley Street and Newton Avenue. Phase 2 provides the installation of a roundabout at the intersection of Boston Avenue and South 30th Street. The preliminary engineering phase started within P-22003 (Barrio Logan Traffic Calming Truck Route) and the project was converted to a standalone project in Fiscal Year 2024. The total project cost includes all identified phases of the project.,This project will serve to calm traffic and deter oversize truck traffic from accessing residential streets that are not part of the truck route from the bayside industries to the I-5.,0,0,1064000,0,0,0,0
2024,Trans - Bicycle Facilities (All Class.),402,Transportation,Bicycle Facilities,AIA00001,2025,2029,Council District: Citywide; Community Plan: Citywide,29396854,129365192,"This annual allocation provides for the installation of bike facilities including Class I, Class II, Class III, and Class IV bike facilities that are capital in nature, throughout the City.",This project will provide funding for various capital bike facilities.,84521498,7446840,2000000,2000000,2000000,2000000,0
2024,Trans - Roadway - GRails/BRails/Safety,403,Transportation,Bridge Rehabilitation,AIE00001,2026,2029,Council District: Citywide; Community Plan: Citywide,5980540,137387458,"This annual allocation provides for the expansion, replacement, or retrofitting of miscellaneous bridge rehabilitation projects.",This project maintains an ongoing program to promote safety on City bridges. Funding is provided on an on-going basis.,130606918,0,200000,200000,200000,200000,0
2024,Trans - Roadway,404,Transportation,Bus Stop Improvements,AID00007,2025,2029,Council District: Citywide; Community Plan: Citywide,4942,779432,"This annual allocation will provide for the installation of improvements such as bus pads and sidewalks near bus stops citywide. This project is funded by the City's share of bus stop advertising revenue. Funding for the project was provided per terms of an agreement with San Diego Metropolitan Transit System (MTS) in Fiscal Years 2010 through 2015, which will expire on December 31, 2024.","Pavement at bus stops may be damaged by rippling and potholing caused by friction from bus tires when buses decelerate, accelerate, or turn. This project provides for replacing paving at bus stops with stronger pavement sections. This extends pavement life and reduces maintenance costs. Also, this project may include sidewalk betterments at bus stops that improve access and bus passenger loading area.",0,382490,98000,98000,98000,98000,0
2024,Trans - Roadway,405,Transportation,Camino Del Sur N. Upgrades & Improvements,RD21005,,,Council District: 5; Community Plan: Torrey Highlands,5981249,5981250,This project provides for the design and construction of Camino Del Sur North as a 4/6 lane major/urban road from SR-56/Torrey Santa Fe to Carmel Mountain Road. This is project T-3.1B in the Torrey Highlands Public Facilities Financing Plan. This project is partially funded by credits to the developer against the FBA and partially in cash.,This project implements the Torrey Highlands Subarea Plan and associated Transportation Phasing Plan.,0,0,0,0,0,0,0
2024,Trans - Roadway,406,Transportation,Camino Del Sur S. Upgrades & Improvements,RD21004,,,Council District: 5; Community Plan: Torrey Highlands; Rancho Penasquitos,7916515,7916516,"This project provides for the design and construction of Camino Del Sur South as a two-lane modified collector street from Carmel Mountain Road to approximately 1,600 feet north of Park Village Road. The project includes a roundabout with sound attenuation at the Camino Del Sur/Dormouse intersection. This is project T-3.1A in the Torrey Highlands Public Facilities Financing Plan, and project T-4B in the Rancho Peñasquitos Public Facilities Financing Plan. This project is partially funded by credits to the developer against the FBA and partially in cash.","This project implements the Torrey Highlands Subarea Plan, Rancho Peñasquitos Community Plan, and associated Transportation Phasing Plans.",0,0,0,0,0,0,0
2024,Trans - Roadway,407,Transportation,Carmel Mountain Road Upgrades & Improvements,RD21006,,,Council District: 5; Community Plan: Torrey Highlands,2521802,2521802,"This project provides for the design and construction of Carmel Mountain Road as a four-lane major street, complete with median improvements from Camino Del Sur to the existing terminus of the road in Rancho Peñasquitos. These improvements were divided into four phases. Three phases have been completed. The final phase are the improvements from Via Panacea south to Camino Del Sur. This is project T-5.2 in the Torrey Highlands Public Facilities Financing Plan. This project is partially funded by credits to the developer against the FBA and partially in cash.",This project implements the Torrey Highlands Subarea Plan and associated Transportation Phasing Plan.,0,0,0,0,0,0,0
2024,Trans - Bridge - Vehicular,408,Transportation,Carroll Cyn Rd,S00841,,,Council District: 1 6; Community Plan: Mira Mesa; Torrey Pines,20768153,20768153,"This project provides for a modified four-lane collector street from Sorrento Valley Road, under Interstate 805, to Scranton Road as part of a joint project with Caltrans. Carroll Canyon Road will include Class II bike lanes and direct access ramps onto Interstate 805 from Carroll Canyon Road to the Interstate 5 interchange. This is project T-29 in the Mira Mesa Public Facilities Financing Plan.","The Carroll Canyon Road extension project is necessary according to the community plan and the average daily trip forecast of 25,000 vehicles per day. Currently, there is no roadway and the traffic is pushed to Mira Mesa Boulevard, which is over capacity. This project will improve traffic circulation in the area.",0,0,0,0,0,0,0
2024,Trans - Ped Fac - Sidewalks,409,Transportation,City Heights Sidewalks and Streetlights,S19005,,,Council District: 9; Community Plan: Mid-City: City Heights,3499999,3500000,"The City Heights Sidewalks and Streetlights project will provide for hardscape improvements along East Euclid Avenue between Dwight Street to just south of Myrtle Avenue. The project will remove, replace and install new sidewalks, curbs, gutters and pedestrian ramps. New streetlights will be installed as needed. Streets impacted by construction will be repaved.","This project will improve public safety by providing streetlights; improving walkability by installing sidewalks, curbs, gutters, street improvements, and ADA pedestrian ramps; providing essential capital improvements for the area.",0,0,0,0,0,0,0
2024,Trans - Bicycle Facilities (All Class.),410,Transportation,Coastal Rail Trail,S00951,2025,2025,Council District: 1 6; Community Plan: La Jolla; University,23949105,30158000,"This project is the Gilman Drive segment of the regional 40-mile bicycle corridor. The proposed alignment will follow Gilman Drive between La Jolla Village Drive and Interstate 5, installing a one-way protected cycle-track in each direction and a continuous sidewalk on the west side of the road.","This project is part of a larger multi-jurisdictional project, which proposes a bikeway along the coast in the cities of Oceanside, Encinitas, Solana Beach, Carlsbad, Del Mar, and San Diego. It is intended to provide regional connectivity for both commuting bicyclists and recreational activities.",6158894,50000,0,0,0,0,0
2024,Trans - Roadway - Enhance/Scape/Medians,411,Transportation,Cypress Dr Cultural Corridor,S23011,2025,2025,Council District: 8; Community Plan: San Ysidro,2782192,4300000,"This project provides for the installation of new pedestrian, bicycle, and lighting improvements along Cypress Drive from E San Ysidro Blvd to 450 feet north of Sellsway Street. The work will include new traffic calming devices, pedestrian striping enhancements, streetlights, and signage. A feasibility study started in P22002 and was converted to a standalone project in Fiscal Year 2023.",These improvements will improve pedestrian and bicycle safety along Cypress Drive.,17808,1500000,0,0,0,0,0
2024,Trans - Bridge - Vehicular,412,Transportation,El Camino Real to ViaDeLaValle (1/2 mile),S00856,2025,2025,Council District: 1; Community Plan: N Cty Future Urbanizing Area - Subarea 2,29686600,102639440,This project provides for replacing the existing two-lane bridge with a four-lane bridge and converting the existing two-lane roadway to a modified four-lane major road. This project will also provide for improvements on eastbound Via de la Valle as far as northbound El Camino Real.,"This project will replace the existing bridge and modify the segment of El Camino Real between Via de la Valle and San Dieguito Road in order to ensure a structurally sound bridge over the San Dieguito River, alleviate problems associated with high flood events, improve pedestrian and vehicular access to nearby coastal and recreational resources, relieve traffic congestion, and improve consistency with the adopted land-use plan for the project area.",35902839,37050000,0,0,0,0,0
2024,Trans - Ped Fac - Sidewalks,413,Transportation,Federal Blvd Sidewalk Improv& SW Upgrade,RD24000,,,Council District: 9; Community Plan: Mid-City: City Heights,1000000,1000000,This project is setup for the reimbursement to a non-profit organization to subsidize portion of the design and construction of the street improvements on Federal Blvd. between Home Ave and Sunshine Berardini Field Park.,The Project will enhance safety and provide pedestrian access on the south side of Federal Blvd.,0,0,0,0,0,0,0
2024,Trans - Roadway,414,Transportation,Fenton Pkwy Ext to Camino Del Rio N,RD23000,,,Council District: 9; Community Plan: Mission Valley,10877787,10877787,"The project consists of an all-weather bridge extending Fenton Parkway south over the San Diego River to Camino Del Rio North at grade with the trolley crossing, with left turn lanes from southbound Fenton Parkway to Camino Del Rio North and Eastbound Camino Del Rio North to Fenton Parkway, and traffic signal modifications at the intersection of Camino Del Rio North and Fenton Parkway.","The Mission Valley Community Plan affirms the necessity of extending Fenton Parkway over the San Diego River to Camino Del Rio North to improve long-term local and regional circulation. Per the term of the Purchase and Sale Agreement for the former San Diego County Credit Union Stadium, California State University (CSU) agreed to build the bridge as part of the San Diego State University Mission Valley Campus Master Plan. On December 6, 2022, the City and CSU entered into a Memorandum of Understanding (MOU) regarding the design, permitting and construction of the Bridge.",0,0,0,0,0,0,0
2024,Trans - Bridge - Vehicular,415,Transportation,Georgia Street Bridge Improvements,S00863,2025,2025,Council District: 3; Community Plan: Greater North Park,17302727,16402456,This project provides for seismic and structural improvements of the bridge and the adjacent retaining walls.,This bridge has severe spalling due to age and has severe height limitations which need to be corrected. Trucks continue to hit the low arches of the bridge.,0,-900272,0,0,0,0,0
2024,Trans - Roadway - GRails/BRails/Safety,416,Transportation,Guard Rails,AIE00002,2025,2025,Council District: Citywide; Community Plan: Citywide,2493546,5301708,This annual allocation provides for installing new and replacing old guard rails along streets where needed.,The City maintains an ongoing program to promote safety within the public right-of-way. Analysis of accident patterns at a particular location will occasionally show that some minor improvements in the area would help to reduce the number and/or severity of accidents. This annual allocation provides the flexibility necessary for timely initiation of such improvements.,2708161,100000,0,0,0,0,0
2024,Trans - Signals - Traffic Signals,417,Transportation,Install T/S Interconnect Systems,AIL00002,2025,2029,Council District: Citywide; Community Plan: Citywide,13330307,18520307,"This annual allocation provides for the installation of, and modifications to, traffic signal interconnect systems citywide.",This project provides for increased traffic signal coordination which will reduce traffic congestion.,3600000,1190000,100000,100000,100000,100000,0
2024,Trans - Roadway - Street Lighting,418,Transportation,Installation of City Owned Street Lights,AIH00001,2025,2029,Council District: Citywide; Community Plan: Citywide,12244314,313901914,"This annual allocation provides for the installation of new streetlights, and the replacement of existing streetlights, where needed.","Additional streetlights will increase the level of lighting for motorists, bicyclists, and pedestrians on public streets.",298926400,1931200,200000,200000,200000,200000,0
2024,Trans - Bicycle Facilities (All Class.),419,Transportation,Interstate 5 Underpass-Bikeway,S00982,,,Council District: 1; Community Plan: Carmel Valley,2250000,2260000,"This project will link two existing bike/pedestrian paths: the regional bike connection that runs parallel to State Route 56 corridor and the Sorrento Valley Road multi- use bike/pedestrian path; and will pass under Interstate 5, just south of the Carmel Mountain Road interchange.","Currently, cyclists and pedestrians must use the shoulders of Carmel Valley Road to access the west side of Interstate 5. High traffic volumes coupled with commercial driveways and freeway ramps make it difficult for pedestrians and cyclists to travel from one side of the freeway to the other.",10000,0,0,0,0,0,0
2024,Trans - Bridge - Vehicular,420,Transportation,La Jolla Village Drive-I-805 Ramps,S00857,,,Council District: 6; Community Plan: University,23974535,23974536,"This project converts the existing La Jolla Village Drive/Interstate 805 full cloverleaf interchange configuration to a partial cloverleaf configuration, including converting the overpass structure and approaches to provide three through lanes with an auxiliary lane in each direction. The project also provides for converting La Jolla Village Drive to eight lanes and constructing three lanes to the southbound on-ramp. Bike lanes will be included.",This project is needed to improve traffic circulation and safety in the University community per the North University City Public Facilities Financing Plan - Project C.,0,0,0,0,0,0,0
2024,Trans - Roadway,421,Transportation,La Media Improv-Siempre Viva to Truck Rte,S22006,,,Council District: 8; Community Plan: Otay Mesa,2770182,17602031,"This project will improve La Media Road from Siempre Viva to the Otay Truck Route to a three-lane facility with two southbound truck route lanes as well as one northbound lane for Customs and Border Protection vehicles. Additional project improvements include sidewalk, curb and gutters, streetlights, and curb ramps. This project was converted from B19020 (AIK00001 - New Walkways) in Fiscal Year 2022.",La Media Road is part of the designated Truck Route for the Otay Mesa Port of Entry. These improvements are needed to accommodate future development and future truck traffic.,14831849,0,0,0,0,0,0
2024,Trans - Roads/Expansion/Reconfiguration,422,Transportation,La Media Road Improvements,S15018,,,Council District: 8; Community Plan: Otay Mesa,60634999,60635000,"This project will improve and reconfigure La Media Road between SR-905 to Siempre Viva Road. La Media Road will be upgraded to a six-lane primary arterial from SR- 905 to Airway Road and a five-lane major between Airway Road and Siempre Viva Road, with three southbound lanes and two northbound lanes. This project will also improve drainage at the intersection of La Media Road and Airway Road. Improvements from Siempre Viva to Otay Truck Route will be constructed under a different project.",La Media Road is part of the designated Truck Route for the Otay Mesa Port of Entry. These improvements are needed to accommodate future development and future truck traffic.,0,0,0,0,0,0,0
2024,Trans - Ped Fac - Sidewalks,423,Transportation,Market St-Euclid to Pitta-Improvements,S16022,,,Council District: 4; Community Plan: Southeastern (Encanto Neighborhoods),592499,592500,"This project provides for sidewalks, curb ramps, bicycle facility improvements, and additional streetlights on Market Street between Euclid Avenue and Pitta Street.",Improvements are needed on Market Street between Euclid Avenue and Pitta Street to enhance safety for bicycles and pedestrians. The project location is close to Malcolm X Library and Elementary Institute of Science.,0,0,0,0,0,0,0
2024,Trans - Roadway - Enhance/Scape/Medians,424,Transportation,Market Street-47th to Euclid-Complete Street,S16061,2025,2025,Council District: 4; Community Plan: Southeastern (Encanto Neighborhoods),11605084,11655084,"This project provides pedestrian and bicycle focused infrastructure improvements to portions of three auto-oriented streets, including: Euclid Avenue, between Naranja Street and Guymon Street; Market Street, from 47th Street to east of Euclid Avenue; and Guymon Street in front of Horton Elementary School.",The purpose of this project is to increase the safety of children walking and cycling to school at Horton Elementary and Millennial Tech Middle School and make it more likely for community residents and visitors to choose walking or cycling as their mode of transportation within the community to access various destinations.,407122,-357122,0,0,0,0,0
2024,Trans - Roadway - Enhance/Scape/Medians,425,Transportation,Median Installation,AIG00001,2025,2029,Council District: Citywide; Community Plan: Citywide,15221600,37929667,"This annual allocation provides for the installation and improvements of medians, traffic circles, and roundabouts citywide.","This project provides for safety improvements where medians, traffic circles, and roundabouts are warranted.",19316523,391543,0,1000000,1000000,1000000,0
2024,Trans - Roadway,426,Transportation,Miramar Road-I-805 Easterly Ramps,S00880,,,Council District: 6; Community Plan: University,11429929,11429930,This two-phase project provides for the conversion of Miramar Road to eight lanes from the Interstate 805 easterly on and off-ramps to 300 feet east of Eastgate Mall. It includes dual left-turn lanes at Eastgate Mall. Phase I constructed road improvements west of Eastgate Mall. Phase II will construct an exclusive right turn lane on westbound Miramar Road approaching Eastgate Mall and an exclusive right turn lane on southbound Eastgate Mall.,This project is needed to improve traffic flow and is included in the Council- approved North University City Community Plan and Facilities Benefit Assessment Document per the North University City Public Facilities Financing Plan - Project 50.,0,0,0,0,0,0,0
2024,Trans - Bridge - Vehicular,427,Transportation,N Torrey Pines Rd Bridge,S00935,,,Council District: 1; Community Plan: Torrey Pines,16675651,16675652,"This project provides for demolishing and reconstructing the North Torrey Pines Road Bridge over Los Penasquitos Creek and for transitionally expanding both road approaches from approximately 770 feet south of the bridge to 1,100 feet north of the bridge. Tidal action from Los Penasquitos Lagoon is compromising beach access. Tidal action has become an issue due to the new configuration of the bridge span over the lagoon. Scouring of the access point from the State parking lot is an issue for State maintenance vehicles and beach patrons. Phase II of this project will include permanent repairs to the slope protection adjacent to the westerly pedestrian walkway of North Torrey Pines Road, as well as reconstructing the public beach access ramp under the bridge.",This project provides the replacement of the structurally deficient bridge to promote safe access and regular use.,0,0,0,0,0,0,0
2024,Trans - Ped Fac - Sidewalks,428,Transportation,New Walkways,AIK00001,2025,2029,Council District: Citywide; Community Plan: Citywide,23198341,34645341,This annual allocation provides for the construction of new sidewalks citywide.,This project provides permanent sidewalks to promote pedestrian safety and access.,5151894,2295105,1000000,1000000,1000000,1000000,0
2024,Trans - Signals - Calming/Speed Abatemt,429,Transportation,Normal Street Promenade,S22012,2025,2025,Council District: 3; Community Plan: Uptown,11354999,20784550,"This project will construct a pedestrian promenade and bikeway on Normal Street from University Avenue to Washington Street; part of the Eastern Hillcrest bikeway project designed and managed by SANDAG. The City is partnering to include additional community plan elements, stormwater improvements and thematic feature enhancements at Pride Plaza. Preliminary Engineering started in Fiscal Year 2019 under B19096 (AIK00001 - New Walkways) and was converted to a standalone project in Fiscal Year 2022.",Normal Street Promenade is part of the Uptown Community Plan. The project will improve pedestrian and bicycle safety and provide activated community space.,0,9429550,0,0,0,0,0
2024,Trans - Roadway,430,Transportation,OM Road T-9.2 & Traffic Signals T-35,RD22002,,,Council District: 8; Community Plan: Otay Mesa,3134394,3134395,"This project provides for the design and construction of improvements including the installation of intersection turn lanes, sidewalk and curb and gutters on a portion of the North side and all of the South side of the road, as well as landscaping and street lighting on both sides. This road segment is approximately 5,680 feet.",The Otay Mesa Community Plan transportation element suggests that an integrated transportation network will provide mobility and accessibility to the residents and businesses of the community.,0,0,0,0,0,0,0
2024,Trans - Roadway,431,Transportation,OM T-11.1 Caliente Avenue,RD23009,2025,2025,Council District: 8; Community Plan: Otay Mesa,1804068,2974018,"This project provides for the design and construction of improvements including altering the westerly side of Caliente Avenue including demolition of existing improvements, installation of new raised median, curb, gutter, sidewalk, asphalt paving, striping, signage, and a traffic signal modification. These improvements will convert the segment of Caliente Avenue going south from two through lanes and one shared through- right turn lane into three through lanes, one dedicated right turn lane and a 6-foot-wide class II bike lane.",The Otay Mesa Community Plan transportation element suggests that an integrated transportation network will provide mobility and accessibility to the residents and businesses of the community.,0,1169949,0,0,0,0,0
2024,Trans - Roadway,432,Transportation,Otay Mesa Truck Route Phase 4,S11060,2025,2025,Council District: 8; Community Plan: Otay Mesa,19729297,19823494,The Otay Truck Route Eastern Phase provides for the construction of an additional lane to the existing Otay Truck Route between La Media Road and Drucker Lane. The Otay Truck Route Western Phase provides for the extension of the Truck Route (two lanes) along Britannia Boulevard from Britannia Court to the border and from Britannia Boulevard to La Media Road.,The Otay Truck Route Eastern and Western Phases will remove cargo traffic from local streets and further expedite international truck traffic southbound into Mexico at the Otay Mesa Port of Entry.,0,94196,0,0,0,0,0
2024,Trans - Bridge - Vehicular,433,Transportation,Palm Avenue Interstate 805 Interchange,S00869,2025,2025,Council District: 8; Community Plan: Otay Mesa; Otay Mesa - Nestor,18018662,49320373,"This project provides for improving the Palm Avenue/Interstate 805 Interchange in three phases. The first phase has been completed which included restriping of travel lanes and signal modification. The second phase consists of environmental determination and design of the project, construction repairs to the bridge approaches and abutments; bridge improvements to the south, installation of sidewalk and signals; restriping; and signage modifications. The second phase will also add a Class IV bicycle facility along Palm Avenue within the project's limits. The third phase, which will be completed in a separate project once funding is identified, consists of construction of the bridge improvements to the north, relocation of north bound on/off ramps and improvements of the two on-ramps. All phases of the project improvements are included in the Otay Mesa Public Facility Financing Plan (Projects T1.1, 1.2, 1.3, and 1.4).",This project is required to accommodate the additional traffic generated due to development in the Otay Mesa community. Improvements to this interchange will also help to reduce traffic volumes on State Route 905.,2192179,29109531,0,0,0,0,0
2024,Trans - Roadway,434,Transportation,Park Boulevard At-Grade Crossing,S15045,,,Council District: 3 8; Community Plan: Barrio Logan; Centre City,27255947,27255948,"This project provides for the extension of Park Boulevard to Harbor Drive and for expanding of Tony Gwynn Way. The project will construct new pavement, curb and gutter, sidewalks, pedestrian ramps, railroad track, railroad signals and signage, storm drain, and other various infrastructure adjacent to the project.","This project will open Park Boulevard to Harbor Drive, as part of the Ballpark Infrastructure Design/Build Agreement which closed the 8th Avenue crossing to Harbor Drive.",0,0,0,0,0,0,0
2024,Trans - Bridge - Vehicular,435,Transportation,Sea World Dr,I5,,,Council District: 6; Community Plan: Mission Bay Park,1090537,120163108,"This project proposes to realign and widen the southbound off-ramp, reconfigure the off-ramp intersection to eliminate the free right turn onto Sea World Drive, widen the eastbound approach to the southbound on-ramp, and increase storage on the overcrossing for the eastbound to northbound left turn at the northbound on-ramp. In addition, this alternative proposes to provide a loop on ramp to northbound Interstate 5 from eastbound Sea World Drive. The eastbound and westbound approaches would be modified to provide required storage and the entire interchange would be relocated approximately 30-feet to the south to accommodate phased construction of a new overcrossing. In addition, when funding is identified, Sea World Drive will be widened to six lanes between Sea World Way and Interstate 5.",Converting Sea World Drive to six lanes and improving the Sea World Drive/Interstate 5 interchange are necessary to meet existing and forecasted traffic volumes.,119072571,0,0,0,0,0,0
2024,Trans - Ped Fac - Sidewalks,436,Transportation,Sidewalk Repair and Reconstruction,AIK00003,2025,2025,Council District: Citywide; Community Plan: Citywide,23583187,101316999,"This annual allocation provides for the replacement of damaged sidewalks, curbs, and gutters, as well as the installation of curb ramps and accessibility improvements for existing sidewalks, Citywide.","This project replaces damaged sidewalks, curbs, and gutters which contribute to the City's ongoing efforts to promote walking as a mode of transportation.",73868000,3865812,0,0,0,0,0
2024,Trans - Bridge - Vehicular,437,Transportation,SR 163,S00905,,,Council District: 6; Community Plan: Kearny Mesa,18093777,18093777,This project provides for improving Clairemont Mesa Boulevard/State Route 163 to six-lane prime arterial standards. Phase I of the project consists of bridge improvements and ramp realignment on the eastern side of the interchange. Phase II consists of ramp realignment on the western side. The interchange will be re-configured to eliminate existing continuous-flow freeway connections and the ramps will be re-configured to intersect Clairemont Mesa Boulevard at standard signalized intersections. High-occupancy vehicle/bus bypass lanes will be incorporated on the on-ramps.,"These improvements will eliminate existing pedestrian/bike high-speed crossings and all vehicle, bike, and pedestrian moves will be controlled, thus improving safety. Transit movement through the interchange area will be greatly enhanced.",0,0,0,0,0,0,0
2024,Trans - Bridge - Vehicular,438,Transportation,SR 163,S00851,,,Council District: 3 7; Community Plan: Mission Valley,64080996,64080996,"This project provides for construction of a new southbound State Route 163 to westbound Friars Road off-ramp, conversion the Friars Road overcrossing structure to eight lanes extending to Frazee Road, construction of a third westbound lane on Friars Road to Fashion Valley Road, the addition of an exclusive right-turn lane on southbound Frazee Road to westbound Friars Road, other modifications to the existing on and off-ramps, and improvements to the existing State Route 163 southbound travel lanes to improve the weaving problems. This project also includes an auxiliary lane on southbound State Route 163 from Genesee Avenue to westbound Interstate 8, which requires major structural work to widen the bridge over the San Diego River. Additionally, over 5,300 feet of retaining walls will need to be constructed along State Route 163 and Friars Road, including one that is over 30 feet high. Friars Road improvements and ramp improvements at Friars Road will be constructed with Phase I. All other improvements will be constructed in future phases as part of a separate project.",This project will alleviate some of the severe traffic delays along Friars Road due to new development in Mission Valley and the backup that occurs on the existing southbound off-ramp because of the weaving situation with the southbound on-ramp.,0,0,0,0,0,0,0
2024,Trans - Roadway,439,Transportation,State Route 56 Freeway Expansion,RD14000,,,Council District: 1; Community Plan: Priority Category: Low,23029025,23029026,This project provides for the conversion of the four-lane freeway into a six-lane facility. The City’s fair share of the project is $22.5 million. The project is being designed and will be constructed by Caltrans.,"SR 56 currently experience significant levels of congestion and is currently identified in the current community plan to be widened to a six (6) lane freeway. The corridor, due to increases in interregional and commuter traffic and in consideration of projected increases generated by proposed developments adjacent to the SR 56 corridor, are expected to experience heavier congestion in the future. Transportation improvements will be needed to reduce traffic congestion. A Project Study Report (PSR) was completed by Caltrans in 2019. Proposed improvements include adding High Occupancy Vehicle (HOV) lanes on SR56 for westbound and eastbound traffic between I-5 and Gonzales Creek Bridge, and ped/bike improvement at the SR56/I-15 interchange.",0,0,0,0,0,0,0
2024,Trans - Roadway,440,Transportation,Streamview Drive Improvements Phase 2,S18000,2025,2025,Council District: 9; Community Plan: Mid-City: Eastern Area,12589079,17171840,"This project provides for the installation of roundabouts, a new raised median, curb extensions, sidewalk, curb and gutter, driveways, drainage improvements, signage, and striping on Streamview Drive from 54th Street to Lynn Street/Michael Street, and on Streamview Drive from Gayle Street to College Avenue. The first phase of the project - Streamview Drive between Gayle Street and Lynn/Michael Streets - has been completed. The second phase of the project is located on Streamview Drive between 54th Street and Lynn/Michael Streets, and on Streamview Drive between Gayle Street and College Avenue.","This project provides for safety/capacity improvements on Streamview Drive from 54th Street to College Avenue to reduce excessive speeds, increase pedestrian and cyclist safety, and enhance visual impacts.",0,4582760,0,0,0,0,0
2024,Trans - Roadway - Street Lighting,441,Transportation,Street Light Circuit Upgrades,AIH00002,2025,2025,Council District: Citywide; Community Plan: Citywide,13700207,72898608,This annual allocation provides for the replacement of obsolete streetlight series circuits.,"Series circuits are over 70 years old, no longer meet current standards and have frequent maintenance problems which impact a large number of lights.",55548400,3650000,0,0,0,0,0
2024,Trans - Roadway,442,Transportation,Street Resurfacing and Reconstruction,AID00005,2025,2029,Council District: Citywide; Community Plan: Citywide,259054152,1494053521,"This annual allocation provides for roadway resurfacing, repair, and reconstruction including the repair and reconstruction of concrete streets.","This project provides for resurfacing, repair, and reconstruction of City streets, which are necessary to maintain the streets in serviceable condition and to mitigate roadway deterioration.",1069969585,98795001,16125807,17309151,13642442,19157382,0
